,Prec,Qobs,Temp,Evap
2006-08-02,0.0,0.30669,11.4,0.8
2006-08-03,0.0,0.29873,11.8,0.8
2006-08-04,0.0,0.33737,13.1,0.8
2006-08-05,0.0,0.29939,11.9,0.8
2006-08-06,0.0,0.27929,13.1,0.8
2006-08-07,0.0,0.27316,15.2,0.8
2006-08-08,0.0,0.27355,17.1,0.8
2006-08-09,0.0,0.27457,18.0,0.8
2006-08-10,0.254,0.27652,14.1,0.8
2006-08-11,0.0,0.28339000000000003,11.8,0.8
2006-08-12,0.0,0.26832,8.1,0.8
2006-08-13,0.0,0.25958000000000003,8.4,0.8
2006-08-14,0.0,0.25208,10.9,0.8
2006-08-15,0.381,0.24871999999999997,13.0,0.8
2006-08-16,3.048,0.24779,12.8,0.8
2006-08-17,0.0,0.24439,12.3,0.8
2006-08-18,0.0,0.24049,12.7,0.8
2006-08-19,0.0,0.2442,14.0,0.8
2006-08-20,0.381,0.24443,14.5,0.8
2006-08-21,0.0,0.2412300000000001,14.6,0.8
2006-08-22,0.0,0.23467,16.3,0.8
2006-08-23,0.0,0.22663000000000005,14.7,0.8
2006-08-24,0.0,0.22183000000000005,11.5,0.8
2006-08-25,0.0,0.21652,11.9,0.8
2006-08-26,0.0,0.21465,11.2,0.8
2006-08-27,0.381,0.22326999999999997,13.2,0.8
2006-08-28,0.0,0.22589,14.3,0.8
2006-08-29,0.0,0.22113000000000002,15.5,0.8
2006-08-30,6.477,0.21921999999999997,9.3,0.8
2006-08-31,0.0,0.21550999999999998,6.7,0.8
2006-09-01,0.0,0.20786,5.7,0.6
2006-09-02,0.0,0.21773,9.5,0.6
2006-09-03,0.0,0.21441,13.1,0.6
2006-09-04,0.0,0.21449000000000001,17.5,0.6
2006-09-05,0.0,0.21675999999999998,17.8,0.6
2006-09-06,0.0,0.20719,17.4,0.6
2006-09-07,0.0,0.20071,15.1,0.6
2006-09-08,0.0,0.19693,15.3,0.6
2006-09-09,0.0,0.18861,13.4,0.6
2006-09-10,0.0,0.18248,11.4,0.6
2006-09-11,0.0,0.18287,10.7,0.6
2006-09-12,0.0,0.18198,12.2,0.6
2006-09-13,0.762,0.17893,10.8,0.6
2006-09-14,1.905,0.17987,5.8,0.6
2006-09-15,1.524,0.18233,2.3,0.6
2006-09-16,1.524,0.19084,2.2,0.6
2006-09-17,0.0,0.19626,2.3,0.6
2006-09-18,2.4130000000000003,0.20317000000000002,3.7,0.6
2006-09-19,0.762,0.21004,5.8,0.6
2006-09-20,4.064,0.20938,4.5,0.6
2006-09-21,3.175,0.21636999999999998,4.7,0.6
2006-09-22,3.048,0.21746,4.8,0.6
2006-09-23,0.381,0.22339,4.1,0.6
2006-09-24,0.0,0.22765,6.0,0.6
2006-09-25,0.381,0.22757,7.3,0.6
2006-09-26,0.0,0.22671,9.3,0.6
2006-09-27,0.0,0.22999,10.2,0.6
2006-09-28,0.381,0.22416999999999998,10.5,0.6
2006-09-29,0.0,0.21725999999999998,11.8,0.6
2006-09-30,0.0,0.21578000000000008,10.9,0.6
2006-10-01,0.0,0.20419,7.9,0.4
2006-10-02,0.0,0.19735999999999998,4.3,0.4
2006-10-03,0.0,0.19626,4.8,0.4
2006-10-04,0.0,0.19907,6.1,0.4
2006-10-05,0.0,0.1972,7.3,0.4
2006-10-06,0.0,0.19602999999999998,6.2,0.4
2006-10-07,0.0,0.20153,4.1,0.4
2006-10-08,0.381,0.20106,1.3,0.4
2006-10-09,0.0,0.19619,1.3,0.4
2006-10-10,0.381,0.19767,1.9,0.4
2006-10-11,0.0,0.19989,5.5,0.4
2006-10-12,0.0,0.21081999999999998,4.8,0.4
2006-10-13,0.0,0.2147300000000001,5.0,0.4
2006-10-14,3.4290000000000003,0.21683000000000002,4.6,0.4
2006-10-15,12.954,0.22074000000000002,5.4,0.4
2006-10-16,10.541,0.24251999999999999,3.1,0.4
2006-10-17,0.381,0.24911999999999998,-0.8,0.4
2006-10-18,1.778,0.26375,-1.2,0.4
2006-10-19,1.651,0.26800999999999997,2.4,0.4
2006-10-20,3.048,0.26703000000000005,2.2,0.4
2006-10-21,0.381,0.26976,0.3,0.4
2006-10-22,0.381,0.27652,-1.2,0.4
2006-10-23,0.0,0.27991,1.0,0.4
2006-10-24,0.0,0.27332,0.0,0.4
2006-10-25,0.0,0.26387,0.4,0.4
2006-10-26,0.381,0.25431,-1.4,0.4
2006-10-27,0.0,0.24779,-0.5,0.4
2006-10-28,0.381,0.24181999999999998,1.7,0.4
2006-10-29,2.1590000000000003,0.2362,-2.2,0.4
2006-10-30,0.381,0.23056999999999997,-9.5,0.4
2006-10-31,0.0,0.2237,-17.2,0.4
2006-11-01,0.381,0.33144,-18.1,0.2
2006-11-02,8.001,0.32695,-10.4,0.2
2006-11-03,1.905,0.33936,-2.8,0.2
2006-11-04,9.779000000000002,0.3547,0.3,0.2
2006-11-05,7.366,0.39928,3.0,0.2
2006-11-06,9.779,0.50697,4.2,0.2
2006-11-07,12.827,0.78478,8.6,0.2
2006-11-08,0.0,1.1939,1.6,0.2
2006-11-09,0.381,1.9741,-1.9,0.2
2006-11-10,14.732000000000001,2.3651,-2.5,0.2
2006-11-11,3.429,1.9535,-1.6,0.2
2006-11-12,11.049,1.5933,-3.0,0.2
2006-11-13,3.048,1.3646,-2.3,0.2
2006-11-14,0.762,1.1962,-4.5,0.2
2006-11-15,3.429,1.0828,-4.3,0.2
2006-11-16,0.381,1.0043,-0.4,0.2
2006-11-17,0.0,0.9668,-4.4,0.2
2006-11-18,0.0,0.8929,-4.9,0.2
2006-11-19,10.033,0.86335,-3.7,0.2
2006-11-20,2.794,0.85141,0.7,0.2
2006-11-21,3.1750000000000003,0.8342,-0.6,0.2
2006-11-22,19.05,0.8658100000000001,-2.3,0.2
2006-11-23,8.001,0.8906,-2.5,0.2
2006-11-24,3.429,0.8865799999999999,-5.0,0.2
2006-11-25,1.524,0.84267,-11.8,0.2
2006-11-26,9.906,0.8448100000000001,-17.0,0.2
2006-11-27,0.0,0.80035,-22.2,0.2
2006-11-28,0.381,0.72853,-23.2,0.2
2006-11-29,2.667,0.6836,-29.3,0.2
2006-11-30,1.905,0.63622,-13.7,0.2
2006-12-01,0.381,0.6151800000000001,-12.3,0.3
2006-12-02,0.0,0.59101,-15.1,0.3
2006-12-03,0.381,0.5784100000000001,-11.0,0.3
2006-12-04,1.143,0.5763,-9.4,0.3
2006-12-05,0.0,0.5731,-6.2,0.3
2006-12-06,0.381,0.55588,-5.4,0.3
2006-12-07,1.143,0.54956,-4.5,0.3
2006-12-08,0.0,0.53754,-3.9,0.3
2006-12-09,2.286,0.5213399999999999,-2.4,0.3
2006-12-10,1.524,0.50537,-1.2,0.3
2006-12-11,4.191,0.5108,-0.9,0.3
2006-12-12,8.89,0.506,-1.0,0.3
2006-12-13,8.128,0.54456,-2.4,0.3
2006-12-14,12.7,0.5526800000000001,-3.7,0.3
2006-12-15,1.905,0.60288,-3.1,0.3
2006-12-16,0.381,0.59972,-9.3,0.3
2006-12-17,0.0,0.5766899999999999,-12.5,0.3
2006-12-18,0.0,0.51642,-13.0,0.3
2006-12-19,0.381,0.44959,-11.9,0.3
2006-12-20,2.4130000000000003,0.40939000000000003,-11.1,0.3
2006-12-21,0.254,0.40431,-6.7,0.3
2006-12-22,3.556,0.43945,-6.3,0.3
2006-12-23,1.524,0.43799999999999994,-7.1,0.3
2006-12-24,2.9210000000000003,0.47134,-7.0,0.3
2006-12-25,8.128,0.47079,-4.4,0.3
2006-12-26,10.922,0.48312,-8.3,0.3
2006-12-27,3.175,0.48184,-2.5,0.3
2006-12-28,0.0,0.48672,-7.7,0.3
2006-12-29,0.0,0.48539,-19.6,0.3
2006-12-30,0.0,0.46798,-15.5,0.3
2006-12-31,0.0,0.43492,-13.8,0.3
2007-01-01,0.381,0.39897,-11.2,0.6
2007-01-02,4.8260000000000005,0.41345,-3.5,0.6
2007-01-03,7.239000000000001,0.44588999999999995,-0.6,0.6
2007-01-04,1.524,0.47251000000000004,-3.8,0.6
2007-01-05,1.778,0.50592,-8.7,0.6
2007-01-06,2.6670000000000003,0.50229,-6.9,0.6
2007-01-07,2.667,0.49612,-9.0,0.6
2007-01-08,0.0,0.48941,-7.1,0.6
2007-01-09,0.0,0.47102,-6.9,0.6
2007-01-10,2.286,0.46962,-6.5,0.6
2007-01-11,0.0,0.44382,-20.6,0.6
2007-01-12,0.0,0.42308999999999997,-32.8,0.6
2007-01-13,0.254,0.401,-26.3,0.6
2007-01-14,0.0,0.38593,-20.2,0.6
2007-01-15,0.0,0.37129,-16.7,0.6
2007-01-16,1.016,0.38261,-16.1,0.6
2007-01-17,0.0,0.38378,-11.2,0.6
2007-01-18,2.667,0.41353,-13.6,0.6
2007-01-19,1.905,0.4204,-7.8,0.6
2007-01-20,3.937,0.43023,-4.2,0.6
2007-01-21,0.0,0.4376100000000001,-12.3,0.6
2007-01-22,0.762,0.4335100000000001,-7.8,0.6
2007-01-23,2.54,0.43012,-2.3,0.6
2007-01-24,0.0,0.43176000000000003,-0.3,0.6
2007-01-25,0.0,0.41411000000000003,-3.9,0.6
2007-01-26,0.0,0.41302,-4.8,0.6
2007-01-27,0.0,0.3821,-11.4,0.6
2007-01-28,0.254,0.3679,-10.1,0.6
2007-01-29,1.016,0.3453,-9.8,0.6
2007-01-30,1.524,0.32765,-13.1,0.6
2007-01-31,1.905,0.32874000000000003,-10.0,0.6
2007-02-01,1.524,0.35053,-10.6,1.9
2007-02-02,0.0,0.33128,-13.4,1.9
2007-02-03,3.048,0.30958,-12.3,1.9
2007-02-04,0.762,0.31715,-8.3,1.9
2007-02-05,0.381,0.307,-2.7,1.9
2007-02-06,0.762,0.31934,-1.1,1.9
2007-02-07,0.254,0.3387,-6.3,1.9
2007-02-08,0.762,0.33796,-9.7,1.9
2007-02-09,3.175,0.35615,-11.1,1.9
2007-02-10,0.762,0.36891,-6.3,1.9
2007-02-11,7.366,0.36477,-4.6,1.9
2007-02-12,0.762,0.40014,-14.2,1.9
2007-02-13,0.762,0.38488,-14.0,1.9
2007-02-14,8.254999999999999,0.39428,-8.9,1.9
2007-02-15,4.191,0.39452,-3.7,1.9
2007-02-16,0.0,0.36766,-2.3,1.9
2007-02-17,0.0,0.40467,-2.5,1.9
2007-02-18,4.064,0.44702,-0.7,1.9
2007-02-19,1.905,0.44885,-5.4,1.9
2007-02-20,3.048,0.46173000000000003,-2.6,1.9
2007-02-21,2.7939999999999996,0.47203999999999996,-6.7,1.9
2007-02-22,1.3969999999999998,0.47817,-9.3,1.9
2007-02-23,1.778,0.47653,-6.4,1.9
2007-02-24,9.906,0.47372,-7.3,1.9
2007-02-25,2.1590000000000003,0.47948999999999997,-5.6,1.9
2007-02-26,2.286,0.46438999999999997,-6.4,1.9
2007-02-27,2.032,0.4542,-9.8,1.9
2007-02-28,1.016,0.45147,-14.7,1.9
2007-03-01,0.0,0.41388,-7.7,2.4
2007-03-02,0.254,0.38792,-11.1,2.4
2007-03-03,0.254,0.38006999999999996,-7.2,2.4
2007-03-04,1.143,0.37765,-2.3,2.4
2007-03-05,0.381,0.37456999999999996,-0.1,2.4
2007-03-06,0.0,0.36544,-0.1,2.4
2007-03-07,0.254,0.38523,0.0,2.4
2007-03-08,0.381,0.42136999999999997,-0.6,2.4
2007-03-09,0.381,0.46653,-2.0,2.4
2007-03-10,0.381,0.49886,-0.8,2.4
2007-03-11,0.635,0.5975699999999999,1.3,2.4
2007-03-12,2.6670000000000003,0.8623799999999999,6.0,2.4
2007-03-13,0.0,1.2076,-0.5,2.4
2007-03-14,0.762,1.3717,-5.7,2.4
2007-03-15,4.699000000000002,1.5259,-11.1,2.4
2007-03-16,0.762,1.516,-2.5,2.4
2007-03-17,0.0,1.385,0.0,2.4
2007-03-18,0.381,1.3789,2.7,2.4
2007-03-19,5.587999999999999,1.4473,1.8,2.4
2007-03-20,0.762,1.6251,1.9,2.4
2007-03-21,0.889,1.8465,-3.7,2.4
2007-03-22,1.778,1.8559999999999999,-2.0,2.4
2007-03-23,0.635,1.7526,0.5,2.4
2007-03-24,5.334,1.827,2.8,2.4
2007-03-25,3.937,2.0891,3.6,2.4
2007-03-26,2.9210000000000003,2.2712,-0.7,2.4
2007-03-27,2.032,2.3649,-0.4,2.4
2007-03-28,0.0,2.4009,-0.8,2.4
2007-03-29,0.0,2.2457,-2.8,2.4
2007-03-30,0.381,2.1087,-2.8,2.4
2007-03-31,0.381,1.9896,1.4,2.4
2007-04-01,0.762,1.6721,-0.2,1.8
2007-04-02,0.0,1.5619999999999998,-5.7,1.8
2007-04-03,1.016,1.5086,-7.8,1.8
2007-04-04,1.016,1.4066,-6.2,1.8
2007-04-05,0.0,1.3494,-5.2,1.8
2007-04-06,0.0,1.2691,-4.3,1.8
2007-04-07,0.0,1.2282,-1.5,1.8
2007-04-08,4.3180000000000005,1.2192,1.3,1.8
2007-04-09,1.778,1.2752,3.1,1.8
2007-04-10,2.286,1.3074,-0.4,1.8
2007-04-11,2.6670000000000003,1.3596,-0.7,1.8
2007-04-12,0.762,1.3555,-0.7,1.8
2007-04-13,4.699000000000002,1.3303,-1.1,1.8
2007-04-14,0.254,1.2889,1.8,1.8
2007-04-15,0.0,1.2713,1.8,1.8
2007-04-16,0.0,1.2683,0.9,1.8
2007-04-17,1.143,1.2571,1.3,1.8
2007-04-18,1.905,1.285,0.6,1.8
2007-04-19,1.524,1.3328,0.1,1.8
2007-04-20,1.524,1.3437,0.4,1.8
2007-04-21,1.651,1.3407,-1.0,1.8
2007-04-22,0.0,1.3008,1.9,1.8
2007-04-23,0.0,1.2549,3.5,1.8
2007-04-24,0.0,1.2511,5.2,1.8
2007-04-25,0.254,1.2813,4.7,1.8
2007-04-26,0.0,1.3735,3.3,1.8
2007-04-27,0.0,1.4521,3.9,1.8
2007-04-28,0.0,1.588,6.5,1.8
2007-04-29,0.0,1.6997,4.8,1.8
2007-04-30,0.0,1.851,2.9,1.8
2007-05-01,4.3180000000000005,2.0913,4.8,1.4
2007-05-02,1.778,2.2774,4.7,1.4
2007-05-03,4.572,2.5205,4.0,1.4
2007-05-04,0.381,2.7325,0.6,1.4
2007-05-05,0.0,2.8357,1.6,1.4
2007-05-06,0.381,2.6206,3.3,1.4
2007-05-07,0.0,2.3647,7.3,1.4
2007-05-08,0.0,2.1879,9.9,1.4
2007-05-09,0.0,2.2158,9.8,1.4
2007-05-10,0.0,2.3793,7.4,1.4
2007-05-11,0.0,2.719,8.5,1.4
2007-05-12,0.0,3.0814,10.0,1.4
2007-05-13,0.0,3.2901,8.0,1.4
2007-05-14,0.0,3.3727,5.1,1.4
2007-05-15,0.0,3.3458,7.6,1.4
2007-05-16,0.0,3.161,5.5,1.4
2007-05-17,0.0,2.9982,12.0,1.4
2007-05-18,2.032,3.0810000000000004,11.6,1.4
2007-05-19,0.0,3.094,9.2,1.4
2007-05-20,5.8420000000000005,3.199,4.6,1.4
2007-05-21,25.4,3.1522,3.6,1.4
2007-05-22,5.334,2.9469,3.5,1.4
2007-05-23,0.381,2.7302,3.7,1.4
2007-05-24,2.286,2.5421,2.8,1.4
2007-05-25,2.286,2.3411,1.1,1.4
2007-05-26,0.762,2.1174,2.9,1.4
2007-05-27,3.302,2.0439,7.4,1.4
2007-05-28,1.524,2.0422,6.6,1.4
2007-05-29,0.381,2.0202,6.9,1.4
2007-05-30,0.0,2.0849,9.0,1.4
2007-05-31,0.0,2.0905,11.5,1.4
2007-06-01,0.0,2.1002,14.3,1.3
2007-06-02,0.0,2.1562,15.5,1.3
2007-06-03,0.0,2.2404,16.7,1.3
2007-06-04,9.398,2.3393,17.0,1.3
2007-06-05,1.143,2.4798,14.4,1.3
2007-06-06,3.81,2.546,8.4,1.3
2007-06-07,0.381,2.5881,6.0,1.3
2007-06-08,0.0,2.6017,6.9,1.3
2007-06-09,3.302,2.506,9.5,1.3
2007-06-10,0.0,2.309,9.4,1.3
2007-06-11,0.0,2.1434,8.8,1.3
2007-06-12,0.0,2.0754,5.7,1.3
2007-06-13,0.0,2.0359,7.6,1.3
2007-06-14,0.0,1.9635,6.6,1.3
2007-06-15,0.0,1.8347,6.5,1.3
2007-06-16,1.016,1.7434,9.9,1.3
2007-06-17,0.381,1.6399,5.9,1.3
2007-06-18,0.381,1.5491,5.7,1.3
2007-06-19,0.0,1.5246,8.7,1.3
2007-06-20,0.0,1.4433,12.4,1.3
2007-06-21,0.0,1.3672,14.5,1.3
2007-06-22,0.0,1.3224,13.7,1.3
2007-06-23,0.0,1.3156,12.0,1.3
2007-06-24,0.0,1.2747,9.1,1.3
2007-06-25,0.762,1.2568,5.8,1.3
2007-06-26,0.0,1.2211,7.3,1.3
2007-06-27,0.381,1.1375,13.1,1.3
2007-06-28,3.556,1.0805,17.1,1.3
2007-06-29,0.0,1.0026,15.5,1.3
2007-06-30,0.0,0.94142,11.3,1.3
2007-07-01,0.508,0.9134,9.9,1.0
2007-07-02,0.0,0.8639,13.4,1.0
2007-07-03,0.0,0.8443799999999999,14.8,1.0
2007-07-04,0.0,0.8041,16.9,1.0
2007-07-05,0.0,0.76358,17.9,1.0
2007-07-06,0.0,0.73728,20.2,1.0
2007-07-07,0.0,0.71397,18.2,1.0
2007-07-08,0.0,0.68774,16.1,1.0
2007-07-09,0.0,0.6550699999999999,15.6,1.0
2007-07-10,0.0,0.6147100000000001,15.1,1.0
2007-07-11,0.0,0.5855100000000001,17.7,1.0
2007-07-12,0.0,0.55081,20.2,1.0
2007-07-13,1.27,0.52918,21.3,1.0
2007-07-14,0.0,0.506,21.8,1.0
2007-07-15,0.0,0.48285,22.0,1.0
2007-07-16,0.0,0.47403,20.0,1.0
2007-07-17,1.905,0.45903999999999995,20.1,1.0
2007-07-18,5.968999999999999,0.45287,21.8,1.0
2007-07-19,3.048,0.44952,17.7,1.0
2007-07-20,0.0,0.43386,14.3,1.0
2007-07-21,0.0,0.42266000000000004,15.5,1.0
2007-07-22,0.0,0.41497,16.3,1.0
2007-07-23,0.254,0.40529,19.7,1.0
2007-07-24,0.0,0.39361999999999997,19.5,1.0
2007-07-25,0.0,0.37988,16.1,1.0
2007-07-26,0.0,0.37121,17.0,1.0
2007-07-27,0.0,0.36345,18.8,1.0
2007-07-28,0.0,0.35435,19.1,1.0
2007-07-29,0.0,0.34042,17.5,1.0
2007-07-30,0.0,0.32629,16.8,1.0
2007-07-31,0.0,0.3177,13.9,1.0
2007-08-01,0.0,0.29986,15.2,0.8
2007-08-02,0.0,0.28218000000000004,17.5,0.8
2007-08-03,0.0,0.26489,17.1,0.8
2007-08-04,0.0,0.25571,13.2,0.8
2007-08-05,0.0,0.24731999999999998,14.8,0.8
2007-08-06,0.0,0.23417,14.4,0.8
2007-08-07,0.0,0.22901,14.8,0.8
2007-08-08,0.0,0.22326999999999997,10.9,0.8
2007-08-09,0.0,0.21734,13.2,0.8
2007-08-10,0.381,0.20848000000000005,11.9,0.8
2007-08-11,0.381,0.20594,8.6,0.8
2007-08-12,0.0,0.2029,13.1,0.8
2007-08-13,0.0,0.19935,12.4,0.8
2007-08-14,0.0,0.19724,13.9,0.8
2007-08-15,0.0,0.19529000000000002,16.1,0.8
2007-08-16,0.0,0.18963,16.9,0.8
2007-08-17,0.0,0.18487,18.1,0.8
2007-08-18,9.398,0.17452,13.8,0.8
2007-08-19,0.254,0.1776,11.8,0.8
2007-08-20,1.651,0.18889,8.9,0.8
2007-08-21,0.762,0.19533,9.6,0.8
2007-08-22,0.0,0.1981,9.5,0.8
2007-08-23,0.762,0.19735999999999998,12.1,0.8
2007-08-24,0.0,0.19552,11.0,0.8
2007-08-25,0.0,0.19111,14.1,0.8
2007-08-26,0.0,0.18959,10.9,0.8
2007-08-27,0.0,0.18729,7.7,0.8
2007-08-28,0.0,0.18241,7.1,0.8
2007-08-29,0.0,0.18042,10.4,0.8
2007-08-30,0.254,0.17952,11.3,0.8
2007-08-31,4.064,0.17800000000000002,15.0,0.8
2007-09-01,0.0,0.16012,13.0,0.6
2007-09-02,0.0,0.15780999999999998,10.5,0.6
2007-09-03,0.0,0.16129000000000002,12.9,0.6
2007-09-04,0.0,0.16285,14.4,0.6
2007-09-05,0.0,0.16047,13.9,0.6
2007-09-06,0.0,0.15372,11.8,0.6
2007-09-07,1.143,0.14735,6.9,0.6
2007-09-08,0.0,0.14103,5.9,0.6
2007-09-09,0.0,0.13955,5.8,0.6
2007-09-10,0.0,0.14232,8.1,0.6
2007-09-11,0.0,0.14778,11.4,0.6
2007-09-12,0.0,0.14895,9.7,0.6
2007-09-13,0.0,0.14653,6.7,0.6
2007-09-14,0.381,0.14322000000000001,8.0,0.6
2007-09-15,0.0,0.14267,11.1,0.6
2007-09-16,0.0,0.14110999999999999,11.0,0.6
2007-09-17,0.0,0.14193,8.4,0.6
2007-09-18,3.048,0.14177,3.3,0.6
2007-09-19,0.635,0.14689000000000002,4.7,0.6
2007-09-20,1.524,0.15059,1.4,0.6
2007-09-21,0.0,0.15578,2.7,0.6
2007-09-22,1.524,0.16102,4.2,0.6
2007-09-23,4.953,0.17093,3.4,0.6
2007-09-24,0.0,0.17928,0.8,0.6
2007-09-25,0.762,0.18139,2.8,0.6
2007-09-26,0.0,0.18877,4.0,0.6
2007-09-27,0.762,0.19888,5.2,0.6
2007-09-28,2.286,0.19669,7.0,0.6
2007-09-29,0.762,0.19638,3.8,0.6
2007-09-30,9.144,0.19244,1.3,0.6
2007-10-01,1.016,0.2147300000000001,3.4,0.4
2007-10-02,9.271,0.22983,2.8,0.4
2007-10-03,4.064,0.25173,2.7,0.4
2007-10-04,6.604,0.26254,1.0,0.4
2007-10-05,2.286,0.26816,0.3,0.4
2007-10-06,0.0,0.26621,-1.0,0.4
2007-10-07,0.762,0.26528,1.2,0.4
2007-10-08,0.0,0.25801999999999997,5.1,0.4
2007-10-09,1.3969999999999998,0.25075,5.7,0.4
2007-10-10,0.762,0.24088,8.1,0.4
2007-10-11,0.0,0.23983000000000002,5.2,0.4
2007-10-12,0.0,0.24189000000000002,3.3,0.4
2007-10-13,0.0,0.2412300000000001,2.9,0.4
2007-10-14,0.0,0.24711999999999998,2.9,0.4
2007-10-15,1.016,0.27094,3.4,0.4
2007-10-16,0.762,0.30329,2.8,0.4
2007-10-17,1.778,0.30669,1.5,0.4
2007-10-18,3.4290000000000003,0.30673,0.7,0.4
2007-10-19,6.222999999999999,0.31305,1.9,0.4
2007-10-20,2.794,0.31625,0.3,0.4
2007-10-21,0.889,0.33425,-0.3,0.4
